region,address,price,total_area,kitchen_area,living_area,rooms_count,floor,floors_number,build_date,isСomplete,complitation_year,house_material,parking,decoration,balcony,longitude,latitude,passenger_elevator,cargo_elevator,metro,metro_distance,metro_transport,district,is_apartments,is_auction,repair,with_furniture,windows_type
msk,"Москва, Павелецкий 3-й проезд, 3",28700000,55.3,15.0,empty,2,3,16,2018,empty,empty,monolithBrick,empty,empty,empty,37.644023,55.71086,2,1,Павелецкая,8,transport,"Даниловский,ЮАО",empty,1,empty,empty,empty
msk,"Россия, Москва г., набережная Фрунзенская, 40",29000000,51.8,6.5,33.8,2,2,14,empty,empty,empty,stalin,empty,empty,empty,37.582897,55.720778,2,empty,Фрунзенская,13,walk,"Хамовники,ЦАО",0,1,empty,empty,empty
msk,"Россия, Москва, Павелецкая площадь, 1",29300000,72.3,empty,empty,2,4,7,1958,empty,empty,brick,ground,empty,0,37.640973,55.731622,1,0,"Павелецкая,Добрынинская,Серпуховская","4,16,16","walk,walk,walk","Замоскворечье,ЦАО",0,1,empty,empty,empty
msk,"Москва, Дубининская, 59-69",31500000,66.4,24.0,29.0,2,14,46,2023,empty,empty,monolithBrick,underground,empty,empty,37.634811,55.7191,2,empty,"Серпуховская,Тульская,Добрынинская","15,20,4","walk,walk,transport","Даниловский,ЮАО",0,1,empty,empty,empty
msk,"Москва, Мосфильмовская улица, 98к1",31800000,71.3,empty,empty,3,29,38,2021,empty,empty,monolith,multilevel,empty,0,37.474547,55.699037,2,1,"Аминьевская,Аминьевская,Матвеевская","7,8,14","walk,walk,walk","Раменки,ЗАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Строителей, д.4, кор.7",32000000,67.2,9.0,40.6,2,3,6,empty,empty,empty,brick,empty,empty,1,37.538116,55.688116,1,empty,"Университет,Профсоюзная","7,7","walk,transport","Гагаринский,ЮЗАО",0,1,empty,empty,empty
msk,"Москва, улица Нижние Мнёвники",36955860,63.4,21.4,28.3,2,15,16,empty,0,2025,monolith,underground,without,empty,37.4564709201,55.7470043521,1,1,"Терехово ,Мнёвники,Молодёжная","3,3,6","walk,transport,transport","Хорошево-Мневники,СЗАО",0,0,empty,empty,empty
msk,"Москва, Волоколамское шоссе, 10",37500000,76.0,10.0,empty,3,9,10,1957,empty,empty,stalin,ground,empty,empty,37.497746,55.808872,2,empty,Сокол,13,walk,"Сокол,САО",empty,1,empty,empty,empty
msk,"Москва, Лобачевского, 120к1",37500000,98.1,23.0,70.1,4,22,39,2022,empty,empty,monolith,multilevel,empty,empty,37.470848,55.697235,4,empty,"Аминьевская,Мичуринский проспект","8,4","walk,transport","Раменки,ЗАО",0,1,empty,empty,empty
msk,"Москва, Комсомольский проспект, 9а",38000000,75.0,12.0,empty,2,2,6,2012,empty,empty,monolithBrick,ground,empty,empty,37.591189,55.730943,1,1,"Парк Культуры,Фрунзенская,Октябрьская","7,10,4","walk,walk,transport","Хамовники,ЦАО",1,1,empty,empty,empty
msk,"Россия, Москва, Мичуринский проспект, 56",38000000,70.0,empty,empty,3,25,52,2020,empty,empty,monolith,underground,empty,empty,37.485664,55.695804,2,2,"Раменки,Мичуринский проспект,Ломоносовский проспект","10,13,5","walk,walk,transport","Раменки,ЗАО",0,1,empty,empty,empty
msk,"Россия, Москва, Москва, 1-й Сетуньский проезд, вл6",39200000,78.18,17.0,28.0,3,23,41,2023,empty,empty,monolithBrick,underground,empty,empty,37.540174,55.732235,2,2,"Кутузовская,Студенческая","6,7","transport,transport","Раменки,ЗАО",0,1,empty,empty,empty
msk,"Москва, Озерковская набережная, 6",39500000,41.7,10.0,empty,2,3,5,2021,empty,empty,monolithBrick,underground,empty,empty,37.63641,55.742321,empty,empty,Новокузнецкая,7,walk,"Замоскворечье,ЦАО",1,1,empty,empty,empty
msk,"Москва, Павелецкий 3-й проезд, 3",42000000,82.3,18.0,empty,3,8,16,2018,empty,empty,monolithBrick,empty,empty,empty,37.644023,55.71086,2,1,Павелецкая,8,transport,"Даниловский,ЮАО",1,1,empty,empty,empty
msk,"Москва, Москва, Докучаев пер, 2стр3",43000000,88.4,30.0,empty,3,3,19,2018,empty,empty,monolith,empty,empty,0,37.641566,55.774548,empty,empty,Красные ворота,12,walk,"Красносельский,ЦАО",1,1,empty,empty,empty
msk,"Москва, Земляной вал 37",42900000,61.0,19.3,27.0,3,13,21,2024,empty,empty,monolithBrick,underground,empty,empty,37.659461,55.755854,2,empty,"Чкаловская,Курская","2,4","walk,walk","Басманный,ЦАО",1,1,empty,empty,empty
msk,"Москва, Озерковская набережная, 6",44000000,44.27,8.0,empty,2,3,5,2021,empty,empty,monolithBrick,underground,empty,empty,37.63641,55.742321,empty,empty,Новокузнецкая,7,walk,"Замоскворечье,ЦАО",1,1,empty,empty,empty
msk,"Россия, Москва г., проезд Попов, 4",45000000,110.0,12.2,59.1,3,13,22,empty,empty,empty,monolith,empty,empty,empty,37.697495,55.784835,1,2,Электрозаводская,8,walk,"Сокольники,ВАО",0,1,empty,empty,empty
msk,"Москва, Москва, Твардовского ул, 14к2",46710000,103.8,18.0,empty,3,12,23,2006,empty,empty,brick,empty,empty,0,37.405148,55.794188,1,0,Строгино,15,walk,"Строгино,СЗАО",empty,1,empty,empty,empty
msk,"Россия, Москва г., проезд Нагатинский 1-й, 11 к1",49990000,130.0,35.0,80.0,4,28,33,empty,empty,empty,monolith,empty,empty,empty,37.634631,55.678707,1,3,Нагатинская,13,walk,"Нагатино-Садовники,ЮАО",0,1,empty,empty,empty
msk,"Москва, Б. Бронная улица, 5",50700000,55.1,9.0,empty,2,7,9,1964,empty,empty,empty,empty,empty,empty,37.59807,55.760844,empty,empty,Тверская,7,walk,"Пресненский,ЦАО",empty,1,empty,empty,empty
msk,"Москва, Б. Тишинский переулок, 38",53400000,73.4,9.0,empty,3,5,7,2020,empty,empty,brick,ground,empty,empty,37.570824,55.769869,1,1,"Улица 1905 года,Белорусская,Краснопресненская","13,14,16","walk,walk,walk","Пресненский,ЦАО",1,1,empty,empty,empty
msk,"улица 1-я Ямского Поля, 1 / 1",54000000,75.3,20.0,32.0,2,13,16,2022,empty,empty,empty,underground,empty,empty,37.580939,55.780335,3,1,Белорусская,4,walk,"Беговой,САО",1,1,empty,empty,empty
msk,"Россия, Москва г., бульвар Новинский, 12",57000000,91.9,7.9,60.7,3,7,10,empty,empty,empty,brick,empty,empty,1,37.584146,55.753195,1,empty,"Смоленская,Арбатская","6,15","walk,walk","Арбат,ЦАО",0,1,empty,empty,empty
msk,"Москва, Земляной вал, 25",57500000,86.6,14.7,empty,3,9,9,1938,empty,empty,stalin,ground,empty,empty,37.65823,55.759704,1,empty,Курская,2,walk,"Басманный,ЦАО",empty,1,empty,empty,empty
msk,"Москва, Мытная улица, 7с1",58000000,73.0,11.0,empty,2,8,14,2013,empty,empty,monolithBrick,underground,empty,empty,37.618569,55.722142,1,1,"Серпуховская,Добрынинская,Октябрьская","8,11,14","walk,walk,walk","Замоскворечье,ЦАО",empty,1,empty,empty,empty
msk,"Россия, Москва, Мытная улица, 40к4",63400000,126.8,10.0,empty,3,20,29,2021,empty,empty,monolith,empty,empty,empty,37.615425,55.722989,2,1,"Шаболовская,Серпуховская,Октябрьская","10,10,11","walk,walk,walk","Якиманка,ЦАО",empty,1,empty,empty,empty
msk,"Москва, Мытная улица, 40 к. 1",63800000,127.6,10.0,empty,3,22,29,2021,empty,empty,monolith,empty,empty,empty,37.616225,55.722948,2,1,"Шаболовская,Серпуховская,Октябрьская","10,14,15","walk,walk,walk","Якиманка,ЦАО",empty,1,empty,empty,empty
msk,"Москва, Ленинский проспект, 38",64670000,111.5,10.5,57.6,2,4,17,empty,0,2023,monolithBrick,underground,empty,empty,37.5721766025156,55.7044502519346,2,2,"Ленинский проспект,Университет","14,6","walk,transport","Гагаринский,ЮЗАО",0,0,empty,empty,empty
msk,"Москва, Зубовская улица, 7 В",66960000,49.6,7.8,empty,2,5,6,2023,empty,empty,brick,underground,empty,empty,37.583365,55.736934,1,empty,"Парк Культуры,Фрунзенская,Киевская","10,15,17","walk,walk,walk","Хамовники,ЦАО",1,1,empty,empty,empty
msk,"Россия, Москва, улица Малая Ордынка, 5/6с2-3",67500000,88.0,8.0,55.0,3,2,5,1912,empty,empty,brick,empty,empty,0,37.62625,55.740147,1,0,"Третьяковская,Новокузнецкая,Полянка","1,5,12","walk,walk,walk","Замоскворечье,ЦАО",0,1,empty,empty,empty
msk,"Москва, Мытная улица, 40 к. 1",69400000,138.8,10.0,empty,3,18,29,2021,empty,empty,monolith,empty,empty,empty,37.616225,55.722948,2,1,"Серпуховская,Шаболовская,Добрынинская","9,10,10","walk,walk,walk","Якиманка,ЦАО",empty,1,empty,empty,empty
msk,"Москва, Москва, 1-й Спасоналивковский пер, 20",75000000,124.7,20.0,empty,4,1,15,1997,empty,empty,monolithBrick,empty,empty,0,37.614033,55.733797,empty,empty,Добрынинская,12,walk,"Якиманка,ЦАО",1,1,empty,empty,empty
msk,"Москва, Шмитовский проезд, 39к8",75000000,100.0,30.8,empty,4,8,53,2023,empty,empty,monolith,underground,empty,empty,37.525867,55.752333,empty,4,"Шелепиха,Шелепиха,Фили","13,14,4","walk,walk,transport","Пресненский,ЦАО",0,1,empty,empty,empty
msk,"Россия, Москва г., улица Мытная, 7, стр. 1",78900000,111.1,12.2,48.5,3,11,12,empty,empty,empty,monolithBrick,empty,empty,empty,37.618569,55.722142,1,1,"Серпуховская,Добрынинская,Шаболовская","10,12,16","walk,walk,walk","Замоскворечье,ЦАО",0,1,empty,empty,empty
msk,"Москва, Мытная улица, 40 к. 1",79950000,159.9,10.0,empty,3,22,29,2021,empty,empty,monolith,empty,empty,empty,37.616225,55.722948,2,1,"Серпуховская,Шаболовская,Добрынинская","9,10,10","walk,walk,walk","Якиманка,ЦАО",empty,1,empty,empty,empty
msk,"Россия, Москва, Малая Бронная улица, 4",79990000,116.0,20.0,70.0,4,5,5,empty,empty,empty,brick,empty,empty,0,37.597477,55.759552,1,0,"Тверская,Арбатская,Маяковская","10,11,18","walk,walk,walk","Пресненский,ЦАО",0,1,empty,empty,empty
msk,"Москва, Озерковская набережная, 6",83000000,84.97,8.0,empty,4,3,5,2021,empty,empty,monolithBrick,underground,empty,empty,37.63641,55.742321,empty,empty,Новокузнецкая,7,walk,"Замоскворечье,ЦАО",1,1,empty,empty,empty
msk,"Москва, Красногвардейский 1-й проезд, 15",86000000,114.2,15.0,empty,2,46,75,2013,empty,empty,monolith,multilevel,empty,empty,37.539401,55.75052,empty,26,Выставочная,3,walk,"Пресненский,ЦАО",1,1,empty,empty,empty
msk,"Москва, Б. Дмитровка улица, 20с2",89000000,188.0,10.0,empty,5,3,5,1925,empty,empty,brick,empty,empty,empty,37.613746,55.763047,1,empty,Чеховская,6,walk,"Тверской,ЦАО",empty,1,empty,empty,empty
msk,"Москва, ул. 1-я Ямская, д. 6",90000000,123.0,18.0,78.0,3,1,3,empty,empty,empty,monolith,underground,empty,empty,37.611491,55.79431,empty,empty,Марьина Роща,5,walk,"Марьина роща,СВАО",0,1,empty,empty,empty
msk,"Москва, Улофа Пальме ул., д. 1, стр. 7",90000000,220.0,20.0,empty,5,14,18,2000,empty,empty,empty,underground,empty,empty,37.511975,55.718375,1,empty,"Минская,Ломоносовский проспект,Раменки","16,4,6","walk,transport,transport","Раменки,ЗАО",0,1,empty,empty,empty
msk,"Москва, Серебрянический переулок, 8",95700000,86.0,10.0,empty,3,2,7,2021,empty,empty,monolithBrick,underground,empty,empty,37.647073,55.750185,1,1,"Китай-город,Чкаловская,Таганская","10,15,16","walk,walk,walk","Таганский,ЦАО",1,1,empty,empty,empty
msk,"Москва, Ломоносовский проспект, 25",97000000,137.0,19.0,97.0,4,7,19,empty,empty,empty,monolithBrick,underground,empty,empty,37.532439,55.693591,1,empty,Университет,3,walk,"Раменки,ЗАО",0,1,empty,empty,empty
msk,"Москва, Зубовская улица, 7 D",99999000,75.1,15.0,empty,2,4,6,2023,empty,empty,brick,underground,empty,empty,37.583365,55.736934,1,empty,"Парк Культуры,Фрунзенская,Киевская","10,15,17","walk,walk,walk","Хамовники,ЦАО",1,1,empty,empty,empty
msk,"Москва, улица Ефремова, 10с1к4/2",110000000,77.2,empty,empty,2,7,12,empty,empty,empty,monolith,underground,empty,empty,37.574651,55.72559,1,1,"Фрунзенская,Спортивная,Лужники","7,9,12","walk,walk,walk","Хамовники,ЦАО",0,1,empty,empty,empty
msk,"Москва, Пер. Гороховский, д. 12, строен. 5",115000000,91.2,14.0,51.0,2,3,7,empty,empty,empty,monolithBrick,underground,empty,empty,37.667393,55.764602,2,empty,Курская,9,walk,"Басманный,ЦАО",1,1,empty,empty,empty
msk,"Россия, г. Москва, Софийская наб., д. 34",116987225,60.8,empty,empty,1,7,8,empty,empty,empty,empty,empty,empty,empty,37.622783,55.747287,empty,empty,"Третьяковская,Новокузнецкая","11,11","walk,walk","Якиманка,ЦАО",1,1,empty,empty,empty
